epoch,accuracy,loss,val_accuracy,val_loss
49,0.3660339415073395,1.4990081787109375,0.3680322468280792,1.5122004747390747
50,0.3546111285686493,1.5145211219787598,0.3807924687862396,1.5060710906982422
51,0.3638501465320587,1.5010807514190674,0.376091331243515,1.5050829648971558
52,0.3623383045196533,1.5030007362365723,0.39556750655174255,1.4998786449432373
53,0.3756089508533478,1.480614423751831,0.3841504454612732,1.501973271369934
54,0.3672098219394684,1.5028475522994995,0.38683679699897766,1.4883992671966553
55,0.3650260269641876,1.4995568990707397,0.3962390720844269,1.4914767742156982
56,0.37006551027297974,1.4859024286270142,0.38549360632896423,1.4941248893737793
57,0.358810693025589,1.494215488433838,0.3875083923339844,1.4951748847961426
58,0.34604400396347046,1.5179786682128906,0.40295499563217163,1.4882125854492188
59,0.35830673575401306,1.5181825160980225,0.39153793454170227,1.4771924018859863
60,0.366537868976593,1.4918053150177002,0.39556750655174255,1.4850471019744873
61,0.36855366826057434,1.488469123840332,0.40362659096717834,1.472124695777893
62,0.3692255914211273,1.4820759296417236,0.3713901937007904,1.4854886531829834
63,0.365697979927063,1.4853812456130981,0.39153793454170227,1.4811396598815918
64,0.38468000292778015,1.4690661430358887,0.40295499563217163,1.4683197736740112
65,0.37510499358177185,1.4769781827926636,0.36937540769577026,1.5036976337432861
66,0.3756089508533478,1.4671598672866821,0.40026864409446716,1.4776579141616821
67,0.3806484043598175,1.4630494117736816,0.376091331243515,1.4911448955535889
68,0.38283219933509827,1.458633303642273,0.39086633920669556,1.484316349029541
69,0.37846463918685913,1.4615521430969238,0.3975822627544403,1.4672285318374634
70,0.39072737097740173,1.4523364305496216,0.39019477367401123,1.466410756111145
71,0.37964051961898804,1.4670977592468262,0.4009402394294739,1.4554764032363892
72,0.37930455803871155,1.4737943410873413,0.4022834002971649,1.4680668115615845
73,0.380312442779541,1.462393045425415,0.38683679699897766,1.4816890954971313
74,0.3749369978904724,1.4750028848648071,0.36467427015304565,1.5014142990112305
75,0.37594491243362427,1.4814567565917969,0.39086633920669556,1.4641765356063843
76,0.37426507472991943,1.4594802856445312,0.3942243158817291,1.4667528867721558
77,0.3814883232116699,1.4674266576766968,0.3794493079185486,1.4782042503356934
78,0.3818242847919464,1.459773302078247,0.40295499563217163,1.4677412509918213
79,0.38770368695259094,1.4608581066131592,0.38146406412124634,1.499345302581787
80,0.3730891942977905,1.478371262550354,0.398253858089447,1.4726959466934204
81,0.3855198919773102,1.4588466882705688,0.37743452191352844,1.4957412481307983
82,0.387871652841568,1.4516264200210571,0.40362659096717834,1.4752744436264038
83,0.38887956738471985,1.4465949535369873,0.3841504454612732,1.4740056991577148
84,0.38736772537231445,1.4531811475753784,0.38213565945625305,1.462137222290039
85,0.3767848014831543,1.4608882665634155,0.3895231783390045,1.4736828804016113
86,0.37745675444602966,1.46050226688385,0.41235730051994324,1.4559648036956787
87,0.38585588335990906,1.4396384954452515,0.4103425145149231,1.4519537687301636
88,0.3989585041999817,1.4265798330307007,0.40429818630218506,1.4296882152557373
89,0.38803964853286743,1.4368044137954712,0.376091331243515,1.4661388397216797
90,0.3883756101131439,1.4386332035064697,0.39489591121673584,1.459234595298767
91,0.3971107006072998,1.4263219833374023,0.3807924687862396,1.471476674079895
92,0.3898874521255493,1.4307712316513062,0.38213565945625305,1.4625779390335083
93,0.3917352557182312,1.4252251386642456,0.40765613317489624,1.4473813772201538
94,0.3974466621875763,1.4292588233947754,0.4096709191799164,1.4449613094329834
95,0.40299010276794434,1.4258118867874146,0.3942243158817291,1.4603583812713623
96,0.4043339490890503,1.4058560132980347,0.4056413769721985,1.4436020851135254
97,0.4063497483730316,1.4197361469268799,0.4022834002971649,1.450109839439392
98,0.4021501839160919,1.4218981266021729,0.3673606514930725,1.4748058319091797
99,0.4093734323978424,1.4212995767593384,0.3848220407962799,1.4740188121795654
100,0.3982865810394287,1.4254121780395508,0.4150436520576477,1.437585473060608
101,0.41710060834884644,1.403719425201416,0.41705843806266785,1.4373061656951904
102,0.4013102650642395,1.4074194431304932,0.38146406412124634,1.4587970972061157
103,0.401646226644516,1.4162665605545044,0.3848220407962799,1.4537216424942017
104,0.4142449200153351,1.4056974649429321,0.42175957560539246,1.4391053915023804
105,0.4060137867927551,1.4176260232925415,0.4137004613876343,1.441749930381775
106,0.41609272360801697,1.3941012620925903,0.40362659096717834,1.4315094947814941
107,0.42130017280578613,1.397327184677124,0.4056413769721985,1.4345577955245972
108,0.42180413007736206,1.3968510627746582,0.39489591121673584,1.4533275365829468
109,0.41407692432403564,1.3965237140655518,0.4049697816371918,1.4433324337005615
110,0.4241558909416199,1.3917882442474365,0.3498992621898651,1.4879372119903564
111,0.41290104389190674,1.4088116884231567,0.39959704875946045,1.4480090141296387
112,0.42180413007736206,1.3919116258621216,0.4049697816371918,1.4413827657699585
113,0.4273475706577301,1.3862144947052002,0.40429818630218506,1.4428751468658447
114,0.4117251932621002,1.3901251554489136,0.4150436520576477,1.4171676635742188
115,0.42600369453430176,1.380092978477478,0.398253858089447,1.4465051889419556
116,0.39543086290359497,1.4474316835403442,0.40026864409446716,1.4537461996078491
117,0.42096421122550964,1.3885598182678223,0.3962390720844269,1.4536683559417725
118,0.41340500116348267,1.392690658569336,0.39086633920669556,1.4567337036132812
119,0.4189484417438507,1.3854390382766724,0.40899932384490967,1.4319629669189453
120,0.42717957496643066,1.3837629556655884,0.4110141098499298,1.4386717081069946
121,0.42516377568244934,1.3801193237304688,0.4016118347644806,1.435943841934204
122,0.4372585117816925,1.3742934465408325,0.4063129723072052,1.4393267631530762
123,0.4135729968547821,1.4067519903182983,0.398253858089447,1.4482507705688477
124,0.41676464676856995,1.4047117233276367,0.40429818630218506,1.4426286220550537
125,0.42096421122550964,1.3886827230453491,0.3962390720844269,1.4575024843215942
126,0.41525280475616455,1.388277292251587,0.4022834002971649,1.4462841749191284
127,0.4211322069168091,1.3786510229110718,0.414372056722641,1.4394636154174805
128,0.42482781410217285,1.3890539407730103,0.40026864409446716,1.4495253562927246
129,0.4199563264846802,1.3812317848205566,0.414372056722641,1.4367682933807373
130,0.4241558909416199,1.368631362915039,0.4311618506908417,1.4294253587722778
131,0.4261716902256012,1.3736753463745117,0.42041638493537903,1.4368828535079956
132,0.4241558909416199,1.3803468942642212,0.4278039038181305,1.4242603778839111
133,0.43255501985549927,1.3768082857131958,0.4110141098499298,1.4261988401412964
134,0.43322694301605225,1.3741174936294556,0.41773003339767456,1.4372230768203735
135,0.42936334013938904,1.3671873807907104,0.41302886605262756,1.4403331279754639
136,0.42936334013938904,1.3775643110275269,0.41773003339767456,1.4409066438674927
137,0.4234839677810669,1.3913387060165405,0.41638684272766113,1.4411134719848633
138,0.43087518215179443,1.3700553178787231,0.4197447896003723,1.4237256050109863
139,0.43557870388031006,1.3678439855575562,0.4157152473926544,1.4286538362503052
140,0.43591466546058655,1.371243953704834,0.4137004613876343,1.4464976787567139
141,0.4387703537940979,1.3602495193481445,0.4197447896003723,1.4382877349853516
142,0.43406686186790466,1.3593332767486572,0.4190731942653656,1.4347838163375854
143,0.4406181871891022,1.3462953567504883,0.4318334460258484,1.4263925552368164
144,0.43137913942337036,1.3652626276016235,0.42108798027038574,1.4321725368499756
145,0.44213002920150757,1.3539164066314697,0.43519139289855957,1.4016690254211426
146,0.44548967480659485,1.3536932468414307,0.42981866002082825,1.4380810260772705
147,0.42785149812698364,1.3878397941589355,0.42578911781311035,1.4290523529052734
148,0.43591466546058655,1.3568663597106934,0.4231027662754059,1.4226700067520142
149,0.4422979950904846,1.3479299545288086,0.42511752247810364,1.418482780456543
150,0.44750547409057617,1.3441745042800903,0.4278039038181305,1.418738603591919
151,0.4453216791152954,1.3444150686264038,0.4244459271430969,1.406646966934204
152,0.44397783279418945,1.3419265747070312,0.40832772850990295,1.4308427572250366
153,0.4396102726459503,1.360097050666809,0.4271323084831238,1.4100902080535889
154,0.44548967480659485,1.342443823814392,0.4311618506908417,1.4157710075378418
155,0.4461615979671478,1.3493565320968628,0.4405641257762909,1.400813102722168
156,0.4399462342262268,1.349206566810608,0.4372061789035797,1.3994402885437012
157,0.44901731610298157,1.3324799537658691,0.42578911781311035,1.419530987739563
158,0.44515371322631836,1.3397233486175537,0.40765613317489624,1.4327211380004883
159,0.4530488848686218,1.3297373056411743,0.43049025535583496,1.4183439016342163
160,0.450697124004364,1.3336461782455444,0.43384823203086853,1.413286805152893
161,0.45775240659713745,1.3135806322097778,0.4190731942653656,1.4308723211288452
162,0.44548967480659485,1.3416162729263306,0.42511752247810364,1.4286149740219116
163,0.43255501985549927,1.3642445802688599,0.398253858089447,1.4461915493011475
164,0.4273475706577301,1.3654375076293945,0.4069845676422119,1.428035855293274
165,0.43793046474456787,1.349975347518921,0.3888515830039978,1.4540824890136719
166,0.42482781410217285,1.3912203311920166,0.392209529876709,1.4508037567138672
167,0.429195374250412,1.374047875404358,0.42108798027038574,1.4349125623703003
168,0.42986729741096497,1.3800337314605713,0.4096709191799164,1.4451014995574951
169,0.42835545539855957,1.3581442832946777,0.42578911781311035,1.430431842803955
170,0.4285234212875366,1.3750758171081543,0.3935527205467224,1.4609572887420654
171,0.41407692432403564,1.3803454637527466,0.4190731942653656,1.4341930150985718
172,0.42482781410217285,1.3654824495315552,0.4271323084831238,1.4315860271453857
173,0.41374096274375916,1.385957956314087,0.4137004613876343,1.4361623525619507
174,0.43205106258392334,1.3684691190719604,0.41302886605262756,1.4296534061431885
175,0.4189484417438507,1.3797162771224976,0.4197447896003723,1.4197649955749512
176,0.4174365997314453,1.366566777229309,0.41705843806266785,1.4303810596466064
177,0.42062824964523315,1.369243860244751,0.4137004613876343,1.4325844049453735
178,0.4303712546825409,1.366926908493042,0.4244459271430969,1.4237264394760132
179,0.4081975519657135,1.3846014738082886,0.4271323084831238,1.4306544065475464
180,0.4211322069168091,1.3768882751464844,0.4157152473926544,1.421801209449768
181,0.4238199293613434,1.374202013015747,0.40899932384490967,1.4224990606307983
182,0.44162607192993164,1.3632270097732544,0.4237743318080902,1.414189100265503
183,0.42751553654670715,1.355934500694275,0.4271323084831238,1.4176381826400757
184,0.42281201481819153,1.3487558364868164,0.4231027662754059,1.4205580949783325
185,0.43356290459632874,1.3613890409469604,0.4271323084831238,1.4216378927230835
186,0.44213002920150757,1.3485819101333618,0.42511752247810364,1.4091448783874512
187,0.4384343922138214,1.346898078918457,0.42511752247810364,1.4338388442993164
188,0.4406181871891022,1.3450779914855957,0.4318334460258484,1.4060782194137573
189,0.44364187121391296,1.3307386636734009,0.42981866002082825,1.4289250373840332
190,0.4486813247203827,1.3392205238342285,0.4184015989303589,1.4282078742980957
191,0.4417940676212311,1.3440343141555786,0.4103425145149231,1.4175803661346436
192,0.44733747839927673,1.3304170370101929,0.4325050413608551,1.4082390069961548
193,0.45540064573287964,1.3174182176589966,0.4325050413608551,1.3975634574890137
194,0.44733747839927673,1.3305988311767578,0.43451979756355286,1.418035626411438
195,0.45842432975769043,1.3222752809524536,0.4311618506908417,1.4194086790084839
196,0.4384343922138214,1.354087233543396,0.45198118686676025,1.3992271423339844
197,0.4476734399795532,1.3257780075073242,0.4378777742385864,1.4037818908691406
198,0.4510330855846405,1.3285049200057983,0.43922096490859985,1.4060091972351074
199,0.4548966884613037,1.3222887516021729,0.43384823203086853,1.4013384580612183
200,0.4495212435722351,1.3283063173294067,0.45265278220176697,1.3986117839813232
201,0.4641357362270355,1.2998126745224,0.4405641257762909,1.4013893604278564
202,0.4391063451766968,1.3344223499298096,0.41638684272766113,1.4356416463851929
203,0.4429699182510376,1.325492024421692,0.4271323084831238,1.4131218194961548
204,0.4441457986831665,1.335240364074707,0.40832772850990295,1.446134328842163
205,0.44750547409057617,1.3300944566726685,0.4378777742385864,1.4180337190628052
206,0.4380984306335449,1.3315930366516113,0.4358629882335663,1.4225000143051147
207,0.42214009165763855,1.3519995212554932,0.4063129723072052,1.4436575174331665
208,0.43927431106567383,1.3359904289245605,0.4231027662754059,1.4191378355026245
209,0.43440282344818115,1.330865502357483,0.43854936957359314,1.4227948188781738
210,0.43826642632484436,1.3360075950622559,0.4372061789035797,1.402186393737793
211,0.4384343922138214,1.3347477912902832,0.42108798027038574,1.4186067581176758
212,0.44700151681900024,1.3305846452713013,0.4331766366958618,1.416355848312378
213,0.4501931667327881,1.3235347270965576,0.42108798027038574,1.4233076572418213
214,0.45271292328834534,1.3187055587768555,0.436534583568573,1.4258257150650024
215,0.44095414876937866,1.3385990858078003,0.40765613317489624,1.4402283430099487
216,0.45388880372047424,1.327833652496338,0.4110141098499298,1.4258475303649902
217,0.4449857175350189,1.3302478790283203,0.4157152473926544,1.4280600547790527
218,0.45204100012779236,1.321872353553772,0.4116857051849365,1.4290549755096436
219,0.44884932041168213,1.3375369310379028,0.4184015989303589,1.4232782125473022
220,0.4429699182510376,1.352224588394165,0.42243117094039917,1.4301426410675049
221,0.44364187121391296,1.3333876132965088,0.4069845676422119,1.43571937084198
222,0.45204100012779236,1.3306165933609009,0.41638684272766113,1.4161930084228516
223,0.4614480137825012,1.3081188201904297,0.4103425145149231,1.4218474626541138
224,0.44968923926353455,1.3127275705337524,0.39489591121673584,1.452793836593628
225,0.4543927311897278,1.32033371925354,0.4197447896003723,1.4167829751968384
226,0.44364187121391296,1.3198165893554688,0.4150436520576477,1.4276186227798462
227,0.4552326500415802,1.3319885730743408,0.42646071314811707,1.4264901876449585
228,0.45422476530075073,1.3205071687698364,0.42041638493537903,1.4220085144042969
229,0.44380983710289,1.3447932004928589,0.4116857051849365,1.4172253608703613
230,0.4530488848686218,1.3396813869476318,0.42646071314811707,1.4247589111328125
231,0.4459936022758484,1.3213527202606201,0.4278039038181305,1.4122954607009888
232,0.45422476530075073,1.3224655389785767,0.4110141098499298,1.4276007413864136
233,0.4585922956466675,1.310588002204895,0.43922096490859985,1.415437936782837
234,0.46732738614082336,1.2979974746704102,0.41302886605262756,1.4333478212356567
235,0.4532168507575989,1.317831039428711,0.4318334460258484,1.4260209798812866
236,0.4624558985233307,1.3033310174942017,0.43451979756355286,1.420003056526184
237,0.46346381306648254,1.3033232688903809,0.4137004613876343,1.437955617904663
238,0.4599361717700958,1.3203341960906982,0.43922096490859985,1.4204047918319702
239,0.46615150570869446,1.2979944944381714,0.4069845676422119,1.4513213634490967
240,0.45355284214019775,1.3150463104248047,0.42041638493537903,1.4455469846725464
241,0.4510330855846405,1.313368320465088,0.4244459271430969,1.4382511377334595
242,0.4560725688934326,1.3173083066940308,0.4103425145149231,1.4362643957138062
243,0.44817739725112915,1.3265879154205322,0.4197447896003723,1.4364385604858398
244,0.44733747839927673,1.3237632513046265,0.40899932384490967,1.441441535949707
245,0.44313791394233704,1.326715350151062,0.4056413769721985,1.4386885166168213
246,0.4414580762386322,1.3269315958023071,0.4022834002971649,1.451507329940796
247,0.44935327768325806,1.3209384679794312,0.4096709191799164,1.4313451051712036
248,0.4333949387073517,1.3505182266235352,0.3969106674194336,1.4468132257461548
249,0.4560725688934326,1.3216607570648193,0.3942243158817291,1.462850570678711
250,0.4338988661766052,1.3518215417861938,0.4157152473926544,1.4454842805862427
251,0.4533848464488983,1.327690839767456,0.40832772850990295,1.4524143934249878
252,0.44666555523872375,1.3293622732162476,0.40026864409446716,1.4453531503677368
253,0.4636317789554596,1.3164284229278564,0.414372056722641,1.4477849006652832
254,0.4387703537940979,1.3556160926818848,0.40362659096717834,1.4449070692062378
255,0.4476734399795532,1.3286550045013428,0.41638684272766113,1.4412599802017212
256,0.44901731610298157,1.3273528814315796,0.4157152473926544,1.4294599294662476
257,0.4579203724861145,1.3281458616256714,0.40295499563217163,1.4480347633361816
258,0.4543927311897278,1.326156735420227,0.4150436520576477,1.441587209701538
259,0.44548967480659485,1.3326414823532104,0.4110141098499298,1.44251549243927
260,0.45540064573287964,1.328344702720642,0.4157152473926544,1.4277218580245972
261,0.4522089660167694,1.322176218032837,0.4150436520576477,1.4389930963516235
262,0.436082661151886,1.353640079498291,0.4116857051849365,1.4370684623718262
263,0.4525449275970459,1.3384350538253784,0.42175957560539246,1.4427683353424072
264,0.44246599078178406,1.343468427658081,0.4116857051849365,1.4528154134750366
265,0.4590962529182434,1.3205965757369995,0.4244459271430969,1.4226301908493042
266,0.4624558985233307,1.3132514953613281,0.4184015989303589,1.4430140256881714
267,0.46312782168388367,1.3172763586044312,0.4271323084831238,1.4242193698883057
268,0.4624558985233307,1.3066655397415161,0.42175957560539246,1.4264485836029053
269,0.4648076593875885,1.3083593845367432,0.42578911781311035,1.417518138885498
270,0.45926424860954285,1.3119850158691406,0.4137004613876343,1.4291465282440186
271,0.4559045732021332,1.3283894062042236,0.4184015989303589,1.4351179599761963
272,0.4668234586715698,1.3022429943084717,0.4184015989303589,1.431854486465454
273,0.465143620967865,1.3104625940322876,0.42041638493537903,1.4287066459655762
274,0.4464975595474243,1.3348517417907715,0.42243117094039917,1.4334020614624023
275,0.4560725688934326,1.3271019458770752,0.4063129723072052,1.4492837190628052
276,0.4480094015598297,1.3305449485778809,0.42041638493537903,1.4297535419464111
277,0.4555686116218567,1.3282607793807983,0.42578911781311035,1.4402261972427368
278,0.44011422991752625,1.3485467433929443,0.4063129723072052,1.4493476152420044
279,0.4399462342262268,1.364148497581482,0.4110141098499298,1.4466991424560547
280,0.44196203351020813,1.348617672920227,0.4237743318080902,1.4398738145828247
281,0.44431379437446594,1.3412142992019653,0.41302886605262756,1.4418833255767822
282,0.4426339566707611,1.3394067287445068,0.4096709191799164,1.4421499967575073
283,0.44548967480659485,1.34251070022583,0.4063129723072052,1.450596809387207
284,0.44431379437446594,1.3491191864013672,0.41705843806266785,1.4487375020980835
285,0.450697124004364,1.3277454376220703,0.41705843806266785,1.4405022859573364
286,0.44246599078178406,1.344028353691101,0.4197447896003723,1.439210295677185
287,0.4476734399795532,1.3228586912155151,0.42578911781311035,1.448864221572876
288,0.4433059096336365,1.327937364578247,0.4116857051849365,1.4416404962539673
289,0.43406686186790466,1.3519432544708252,0.4022834002971649,1.4790178537368774
290,0.44666555523872375,1.342483639717102,0.39959704875946045,1.4530227184295654
291,0.44700151681900024,1.33424973487854,0.41638684272766113,1.4398216009140015
292,0.46111205220222473,1.3105772733688354,0.42578911781311035,1.4348686933517456
293,0.4624558985233307,1.3048570156097412,0.42108798027038574,1.437067985534668
294,0.4486813247203827,1.351607322692871,0.4318334460258484,1.448033094406128
295,0.4597681760787964,1.3191087245941162,0.4492948353290558,1.4256765842437744
296,0.4545607268810272,1.3276994228363037,0.4237743318080902,1.4311978816986084
297,0.44817739725112915,1.334486484527588,0.4244459271430969,1.4350035190582275
298,0.4567444920539856,1.3148069381713867,0.4358629882335663,1.4294699430465698
299,0.4683353006839752,1.3061720132827759,0.42578911781311035,1.4247671365737915
300,0.4626238942146301,1.296783685684204,0.4150436520576477,1.4344874620437622
